fantrax_name,fantrax_team,rank,score,name,team,position,matchup count,Date
Reece James,CHE,36,1900.8083689052316,Reece James,,D,1834,2023-08-07
Pedro Porro,TOT,37,1864.8239620488955,Pedro Porro,,D,1508,2023-08-07
Luke Shaw,MUN,38,1855.4878054929568,Luke Shaw,,D,1574,2023-08-07
Moussa Diaby,AVL,39,1853.1234631946666,Moussa Diaby,,M,783,2023-08-07
Andrew Robertson,LIV,40,1850.9869577470224,Andrew Robertson,,D,1490,2023-08-07
Pervis Estupinan,BHA,41,1811.8310887208654,Pervis Estupinan,,D,1665,2023-08-07
Mason Mount,MUN,42,1811.332383248934,Mason Mount,,M,1602,2023-08-07
Alexis Mac Allister,LIV,34,1921.5448487752155,Alexis Mac Allister,,M,1489,2023-08-07
Christopher Nkunku,CHE,23,2173.698758051598,Christopher Nkunku,,F,2117,2023-08-07
Morgan Gibbs-White,NOT,22,2175.2092623762,Morgan Gibbs-White,,M,2123,2023-08-07
Michael Olise,CRY,21,2179.373454758065,Michael Olise,,M,2086,2023-08-07
Bruno Miguel Borges Fernandes,MUN,2,3334.97852329851,Bruno Fernandes,,M,1474,2023-08-07
Mohamed Ghaly,LIV,3,3108.813717897492,Mohamed Salah,,F,1501,2023-08-07
Bukayo Saka,ARS,4,3015.9590645163353,Bukayo Saka,,M,1661,2023-08-07
Trent Alexander-Arnold,LIV,5,2888.709197114422,Trent Alexander-Arnold,,D,1810,2023-08-07
Kevin De Bruyne,MCI,6,2867.828688294531,Kevin De Bruyne,,M,1648,2023-08-07
Kieran Trippier,NEW,7,2712.3076354350824,Kieran Trippier,,D,2041,2023-08-07
Martin Odegaard,ARS,8,2585.0916568930147,Martin Odegaard,,M,2055,2023-08-07
James Maddison,TOT,9,2552.5932544651905,James Maddison,,M,2142,2023-08-07
Marcus Rashford,MUN,10,2549.5937516771337,Marcus Rashford,,F,2189,2023-08-07
Gabriel Silva,ARS,11,2477.226375667717,Gabriel Martinelli,,M,2126,2023-08-07
Heung Min Son,TOT,12,2466.4652560054888,Son Heung-Min,,F,2090,2023-08-07
Gabriel Jesus,ARS,13,2466.105613875979,Gabriel Jesus,,F,2117,2023-08-07
Harry Kane,TOT,14,2376.4004893591737,Harry Kane,,F,1749,2023-08-07
Jack Grealish,MCI,15,2362.2249088276862,Jack Grealish,,M,2168,2023-08-07
Phil Foden,MCI,16,2351.01094419412,Phil Foden,,M,2179,2023-08-07
Kaoru Mitoma,BHA,17,2350.102152997451,Kaoru Mitoma,,M,2102,2023-08-07
Eberechi Eze,CRY,18,2258.1916150198795,Eberechi Eze,,M,2081,2023-08-07
Solly March,BHA,19,2239.988118118436,Solly March,,M,2169,2023-08-07
Ollie Watkins,AVL,20,2181.488554423001,Ollie Watkins,,F,2133,2023-08-07
Fabian Schar,NEW,43,1786.7685134807516,Fabian Schar,,D,1491,2023-08-07
Diogo Jose Teixeira da Silva,LIV,44,1759.579117696309,Diogo Jota,,F,1599,2023-08-07
Erling Haaland,MCI,1,3379.979412845509,Erling Haaland,,F,1449,2023-08-07
Joelinton Cassio Apolinario de Lira,NEW,46,1748.8501938141956,Joelinton,,M,1563,2023-08-07
Antony Matheus dos Santos,MUN,70,1520.283645570159,Antony,,F,1479,2023-08-07
Jadon Sancho,MUN,71,1519.5610581833528,Jadon Sancho,,M,1454,2023-08-07
Miguel Almiron,NEW,72,1515.7636219891856,Miguel Almiron,,M,1340,2023-08-07
Richarlison Andrade,TOT,73,1512.5646051446918,Richarlison,,F,1374,2023-08-07
Rodrigo Hernandez Cascante,MCI,74,1512.364727186051,Rodri,,M,1475,2023-08-07
Douglas Luiz Soares de Paulo,AVL,75,1500.7717687551285,Douglas Luiz,,M,1493,2023-08-07
Declan Rice,ARS,76,1499.081519165419,Declan Rice,,M,1450,2023-08-07
Marcus Tavernier,BOU,78,1487.363569007279,Marcus Tavernier,,M,1569,2023-08-07
Julio Enciso,BHA,69,1526.865136951316,Julio Enciso,,F,1515,2023-08-07
Dominic Solanke,BOU,79,1477.4688979928085,Dominic Solanke,,F,1381,2023-08-07
Bernardo Mota Veiga de Carvalho e Silva,MCI,81,1464.5318059187161,Bernardo Silva,,M,1437,2023-08-07
Hamed Traore,BOU,82,1453.7036923461512,Hamed Traore,,M,1456,2023-08-07
Dango Ouattara,BOU,83,1442.1078445301307,Dango Ouattara,,F,1473,2023-08-07
Josh Brownhill,BUR,84,1414.63995765937,Josh Brownhill,,M,1309,2023-08-07
Anass Zaroury,BUR,85,1407.466025859543,Anass Zaroury,,M,1321,2023-08-07
Mykhailo Mudryk,CHE,86,1398.7889203694967,Mykhailo Mudryk,,M,1325,2023-08-07
Benson Manuel,BUR,87,1397.9215685262134,Benson Manuel,,M,1339,2023-08-07
Nicolas Jackson,CHE,45,1758.3635491183775,Nicolas Jackson,,F,1400,2023-08-07
Carlton Morris,LUT,80,1467.8823818183819,Carlton Morris,,F,1326,2023-08-07
Youri Tielemans,AVL,68,1532.7076618348706,Youri Tielemans,,M,1380,2023-08-07
Mathias Jensen,BRF,77,1493.517105003437,Mathias Jensen,,M,1360,2023-08-07
Jacob Ramsey,AVL,66,1569.8739064295637,Jacob Ramsey,,M,1557,2023-08-07
Alex Lopera,AVL,67,1547.9127181088413,Alex Moreno,,D,1524,2023-08-07
Rasmus Hojlund,MUN,48,1726.1360169622378,Rasmus Hojlund,,F,213,2023-08-07
Andreas Hugo Hoelgebaum Pereira,FUL,49,1717.0005146140782,Andreas Pereira,,M,1548,2023-08-07
Harvey Barnes,NEW,50,1709.370106575633,Harvey Barnes,,M,827,2023-08-07
Ben Chilwell,CHE,51,1681.8660451111728,Ben Chilwell,,D,1527,2023-08-07
Said Benrahma,WHU,52,1674.808739962406,Said Benrahma,,M,1501,2023-08-07
Joao Pedro Junqueira de Jesus,BHA,54,1646.5518507994143,Joao Pedro,,F,1496,2023-08-07
Callum Wilson,NEW,55,1646.0251005289176,Callum Wilson,,F,1578,2023-08-07
Bruno Moura,NEW,56,1637.6723378194465,Bruno Guimaraes,,M,1525,2023-08-07
Leandro Trossard,ARS,53,1663.1298661756327,Leandro Trossard,,M,1559,2023-08-07
Alex Iwobi,EVE,47,1743.0451862072225,Alex Iwobi,,M,1529,2023-08-07
Ben Mee,BRF,65,1585.5076428896548,Ben Mee,,D,1533,2023-08-07
Casemiro,MUN,57,1634.5415906747794,Casemiro,,M,1535,2023-08-07
James Tarkowski,EVE,63,1602.2477018129514,James Tarkowski,,D,1524,2023-08-07
Kai Havertz,ARS,62,1605.9442182346438,Kai Havertz,,F,1527,2023-08-07
Jose Diogo Dalot Teixeira,MUN,64,1593.579296100519,Diogo Dalot,,D,1464,2023-08-07
Raheem Sterling,CHE,60,1621.3142511178644,Raheem Sterling,,F,1488,2023-08-07
Ethan Pinnock,BRF,59,1631.9481371390227,Ethan Pinnock,,D,1522,2023-08-07
Julian Alvarez,MCI,58,1634.2124603624065,Julian Alvarez,,F,1497,2023-08-07
Virgil van Dijk,LIV,61,1618.2696405371692,Virgil van Dijk,,D,1517,2023-08-07
Alfie Doughty,LUT,121,1223.7397481583996,Alfie Doughty,,M,1380,2023-08-08
Ben White,ARS,115,1248.943735320277,Ben White,,D,1349,2023-08-08
Aaron Wan-Bissaka,MUN,116,1248.52501982614,Aaron Wan-Bissaka,,D,1336,2023-08-08
John Stones,MCI,117,1243.6007125049227,John Stones,,D,1407,2023-08-08
Emiliano Buendia,AVL,118,1238.538768719261,Emiliano Buendia,,M,1391,2023-08-08
Christian Norgaard,BRF,119,1233.3604916976008,Christian Norgaard,,M,1424,2023-08-08
Antonee Robinson,FUL,120,1232.2192674526939,Antonee Robinson,,D,1362,2023-08-08
Matty Cash,AVL,122,1207.5572900059085,Matty Cash,,D,1289,2023-08-08
Anel Ahmedhodzic,SHU,132,1179.138588644226,Anel Ahmedhodzic,,D,1337,2023-08-08
Arnaut Danjuma,EVE,124,1198.8723407386744,Arnaut Danjuma Groeneveld,,F,627,2023-08-08
Anthony Gordon,NEW,125,1197.63340556226,Anthony Gordon,,M,1388,2023-08-08
Levi Colwill,CHE,126,1194.4465525601868,Levi Colwill,,D,1097,2023-08-08
Conor Gallagher,CHE,127,1190.7821115148413,Conor Gallagher,,M,1339,2023-08-08
Michael Keane,EVE,128,1188.84249849795,Michael Keane,,D,1412,2023-08-08
Kevin Schade,BRF,129,1187.1810195907026,Kevin Schade,,M,1364,2023-08-08
Leon Bailey,AVL,130,1186.7598024642375,Leon Bailey,,F,1347,2023-08-08
Ivan Toney,BRF,131,1180.4396999585824,Ivan Toney,,F,1425,2023-08-08
Oliver McBurnie,SHU,114,1254.587027577222,Oliver McBurnie,,F,1334,2023-08-08
Matt Doherty,WOL,123,1204.8015276588706,Matt Doherty,,D,758,2023-08-08
Iyenoma Udogie,TOT,113,1265.2638499690545,Destiny Udogie,,D,1263,2023-08-08
Sandro Tonali,NEW,92,1380.2688772312883,Sandro Tonali,,M,1346,2023-08-08
Justin Kluivert,BOU,111,1273.1249347507585,Justin Kluivert,,M,1362,2023-08-08
Tanguy Ndombele,TOT,177,788.9633709322837,Tanguy Ndombele,,M,544,2023-08-08
Willian,FUL,93,1374.0739443127984,Willian,,F,1532,2023-08-08
Oleksandr Zinchenko,ARS,94,1367.16655119424,Oleksandr Zinchenko,,D,1419,2023-08-08
Moises Caicedo,BHA,95,1360.8112098531365,Moises Caicedo,,M,1335,2023-08-08
Philip Billing,BOU,96,1357.390287050219,Philip Billing,,M,1369,2023-08-08
Dan Burn,NEW,97,1352.7622284291065,Dan Burn,,D,1356,2023-08-08
Benson Manuel,BUR,98,1351.9135872194895,Benson Manuel,,M,1364,2023-08-08
Joe Willock,NEW,99,1347.3784694415988,Joe Willock,,M,1380,2023-08-08
Yoane Wissa,BRF,100,1344.443213605188,Yoane Wissa,,F,1262,2023-08-08
Abdoulaye Doucoure,EVE,101,1340.9006685324487,Abdoulaye Doucoure,,M,1392,2023-08-08
Evan Ferguson,BHA,102,1333.2296782064689,Evan Ferguson,,F,1346,2023-08-08
Noni Madueke,CHE,103,1328.6504324665973,Noni Madueke,,F,1389,2023-08-08
Harry Wilson,FUL,104,1326.1888831873762,Harry Wilson,,M,1386,2023-08-08
Dominic Calvert-Lewin,EVE,105,1318.0474897386782,Dominic Calvert-Lewin,,F,1400,2023-08-08
Enzo Fernandez,CHE,106,1316.4044555480496,Enzo Fernandez,,M,1411,2023-08-08
Ibrahima Konate,LIV,107,1314.421426637952,Ibrahima Konate,,D,1377,2023-08-08
Taiwo Awoniyi,NOT,108,1299.2010758031195,Taiwo Awoniyi,,F,1269,2023-08-08
Milos Kerkez,BOU,109,1289.182484220657,Milos Kerkez,,D,746,2023-08-08
Tomas Soucek,WHU,110,1274.4828372095594,Tomas Soucek,,M,1374,2023-08-08
John McGinn,AVL,112,1270.118684116466,John McGinn,,M,1381,2023-08-08
Raul Jimenez,FUL,133,1176.782183591404,Raul Jimenez,,F,548,2023-08-08
Lisandro Martinez,MUN,154,1058.9719475420518,Lisandro Martinez,,D,1223,2023-08-08
Tom Lockyer,LUT,135,1165.89614376625,Tom Lockyer,,D,1291,2023-08-08
Alejandro Garnacho Ferreyra,MUN,160,1032.043835903139,Alejandro Garnacho Ferreyra,,M,1077,2023-08-08
Vladimir Coufal,WHU,161,1028.5285439818256,Vladimir Coufal,,D,1135,2023-08-08
Matt Targett,NEW,162,1011.5597587522172,Matt Targett,,D,594,2023-08-08
Curtis Jones,LIV,163,1010.2218109694859,Curtis Jones,,M,1192,2023-08-08
Giovani Lo Celso,TOT,164,985.4750697566743,Giovani Lo Celso,,M,347,2023-08-08
Sasa Kalajdzic,WOL,165,984.7884978308196,Sasa Kalajdzic,,F,836,2023-08-08
Jack Robinson,SHU,166,982.4688588360252,Jack Robinson,,D,513,2023-08-08
Charlie Taylor,BUR,167,973.1728522921652,Charlie Taylor,,D,821,2023-08-08
Malo Gusto,CHE,159,1041.2753077307657,Malo Gusto,,D,719,2023-08-08
Thiago Nascimento,LIV,168,962.8466392605268,Thiago,,M,537,2023-08-08
Marc Cucurella,CHE,170,952.7087361314036,Marc Cucurella,,D,513,2023-08-08
Facundo Buonanotte,BHA,171,950.9110040931441,Facundo Buonanotte,,M,734,2023-08-08
Neco Williams,NOT,172,940.2130727640995,Neco Williams,,D,1042,2023-08-08
Manor Solomon,TOT,173,932.2478035377542,Manor Solomon,,F,848,2023-08-08
Anthony Martial,MUN,174,918.4557162705394,Anthony Martial,,F,1098,2023-08-08
Armando Broja,CHE,175,916.6400861277676,Armando Broja,,F,417,2023-08-08
Jay Rodriguez,BUR,176,895.8523758661839,Jay Rodriguez,,F,398,2023-08-08
Hamed Traore,BOU,91,1390.2635487304865,Hamed Traore,,M,1488,2023-08-08
Emerson Aparecido Leite de Souza Junior,TOT,169,957.3511018070467,Emerson Royal,,D,1178,2023-08-08
Aleksandar Mitrovic,FUL,158,1047.4183125291859,Aleksandar Mitrovic,,F,1568,2023-08-08
Cristian Romero,TOT,157,1048.0874113541718,Cristian Romero,,D,1301,2023-08-08
Aaron Cresswell,WHU,156,1048.222374090605,Aaron Cresswell,,D,1203,2023-08-08
Ruben Santos Gato Alves Dias,MCI,136,1156.000732255051,Ruben Dias,,D,1355,2023-08-08
Rodrigo Bentancur,TOT,137,1155.571724092335,Rodrigo Bentancur,,M,1270,2023-08-08
Christian Eriksen,MUN,138,1139.5547176709792,Christian Eriksen,,M,1350,2023-08-08
Jurrien Timber,ARS,139,1138.2216222904954,Jurrien Timber,,D,1012,2023-08-08
Pedro Neto,WOL,140,1138.2156356832745,Pedro Neto,,F,1357,2023-08-08
Nathan Ake,MCI,141,1136.4671582886924,Nathan Ake,,D,1014,2023-08-08
Amadou Onana,EVE,142,1131.277986346776,Amadou Onana,,M,1345,2023-08-08
Oliver Norwood,SHU,143,1129.2538746882574,Oliver Norwood,,M,1357,2023-08-08
Anthony Elanga,NOT,144,1123.4218207311462,Anthony Elanga,,F,519,2023-08-08
Benoit Badiashile,CHE,145,1116.1593709063022,Benoit Badiashile,,D,1270,2023-08-08
Mateo Kovacic,MCI,146,1110.4514433868658,Mateo Kovacic,,M,1140,2023-08-08
Felipe Augusto de Almeida Monteiro,NOT,147,1107.4308388251159,Felipe,,D,996,2023-08-08
Odsonne Edouard,CRY,148,1094.0132405162112,Odsonne Edouard,,F,653,2023-08-08
Danny Welbeck,BHA,149,1081.7259642151455,Danny Welbeck,,F,1373,2023-08-08
Daniel Podence,WOL,150,1080.2633752632278,Daniel Podence,,F,1325,2023-08-08
John Egan,SHU,151,1063.5134106801336,John Egan,,D,1271,2023-08-08
Raphael Varane,MUN,152,1061.5141173415461,Raphael Varane,,D,1235,2023-08-08
Serge Aurier,NOT,153,1061.5130821449068,Serge Aurier,,D,1257,2023-08-08
Iliman Ndiaye,SHU,155,1054.1315511131938,Iliman Ndiaye,,M,1354,2023-08-08
Ivan Perisic,TOT,134,1174.0479764557085,Ivan Perisic,,M,1345,2023-08-08
Demarai Gray,EVE,90,1391.1881034026176,Demarai Gray,,M,1392,2023-08-08
Nicolas Jackson,CHE,45,1749.784431333744,Nicolas Jackson,,F,1444,2023-08-08
Douglas Luiz Soares de Paulo,AVL,88,1399.3890374761295,Douglas Luiz,,M,1530,2023-08-08
Jarrod Bowen,WHU,24,2098.2286101784343,Jarrod Bowen,,M,2141,2023-08-08
Michael Olise,CRY,25,2097.7262952234673,Michael Olise,,M,2133,2023-08-08
Alexander Isak,NEW,26,2093.158050145426,Alexander Isak,,F,2201,2023-08-08
Dominik Szoboszlai,LIV,27,2090.014504506352,Dominik Szoboszlai,,M,2031,2023-08-08
Dwight McNeil,EVE,28,2007.924577939636,Dwight McNeil,,M,2167,2023-08-08
Luis Diaz,LIV,29,1996.6953803909053,Luis Diaz,,F,2101,2023-08-08
Pascal Gross,BHA,30,1995.8235271894152,Pascal Gross,,M,2051,2023-08-08
Bryan Mbeumo,BRF,31,1992.1056142524235,Bryan Mbeumo,,F,1867,2023-08-08
Christopher Nkunku,CHE,22,2162.092614067391,Christopher Nkunku,,F,2181,2023-08-08
Dejan Kulusevski,TOT,32,1952.779355941608,Dejan Kulusevski,,M,1972,2023-08-08
Lucas Paqueta,WHU,34,1902.974534645568,Lucas Paqueta,,M,1819,2023-08-08
Moussa Diaby,AVL,35,1888.5774959931455,Moussa Diaby,,M,820,2023-08-08
Reece James,CHE,36,1885.104166297456,Reece James,,D,1880,2023-08-08
Luke Shaw,MUN,37,1850.2088154817131,Luke Shaw,,D,1614,2023-08-08
Alexis Mac Allister,LIV,38,1847.451070153103,Alexis Mac Allister,,M,1538,2023-08-08
Andrew Robertson,LIV,39,1818.3124392689292,Andrew Robertson,,D,1532,2023-08-08
Pedro Porro,TOT,40,1813.8618084768368,Pedro Porro,,D,1544,2023-08-08
Pervis Estupinan,BHA,41,1809.6663433303897,Pervis Estupinan,,D,1707,2023-08-08
Cody Gakpo,LIV,33,1939.653777754804,Cody Gakpo,,F,1693,2023-08-08
Morgan Gibbs-White,NOT,21,2173.886966903435,Morgan Gibbs-White,,M,2184,2023-08-08
Darwin Nunez,LIV,20,2180.4544908911425,Darwin Nunez,,F,2026,2023-08-08
Ollie Watkins,AVL,19,2221.028312175269,Ollie Watkins,,F,2197,2023-08-08
Gabriel Magalhaes,ARS,89,1396.236794292195,Gabriel Magalhaes,,D,1361,2023-08-08
Erling Haaland,MCI,1,3383.956114559991,Erling Haaland,,F,1494,2023-08-08
Bruno Miguel Borges Fernandes,MUN,2,3366.810986220301,Bruno Fernandes,,M,1515,2023-08-08
Mohamed Ghaly,LIV,3,3113.3275228998664,Mohamed Salah,,F,1544,2023-08-08
Bukayo Saka,ARS,4,3024.805847400265,Bukayo Saka,,M,1701,2023-08-08
Kevin De Bruyne,MCI,5,2883.343738697849,Kevin De Bruyne,,M,1676,2023-08-08
Trent Alexander-Arnold,LIV,6,2848.991088234474,Trent Alexander-Arnold,,D,1864,2023-08-08
Kieran Trippier,NEW,7,2678.0909268844957,Kieran Trippier,,D,2086,2023-08-08
James Maddison,TOT,8,2614.794694356737,James Maddison,,M,2209,2023-08-08
Martin Odegaard,ARS,9,2594.972637881366,Martin Odegaard,,M,2116,2023-08-08
Marcus Rashford,MUN,10,2562.045312313843,Marcus Rashford,,F,2250,2023-08-08
Gabriel Silva,ARS,11,2483.217508711732,Gabriel Martinelli,,M,2180,2023-08-08
Harry Kane,TOT,12,2459.016346097875,Harry Kane,,F,1813,2023-08-08
Gabriel Jesus,ARS,13,2444.8294059769587,Gabriel Jesus,,F,2177,2023-08-08
Heung Min Son,TOT,14,2384.8982797167164,Son Heung-Min,,F,2153,2023-08-08
Jack Grealish,MCI,15,2356.3177277376026,Jack Grealish,,M,2221,2023-08-08
Kaoru Mitoma,BHA,16,2343.267835615963,Kaoru Mitoma,,M,2157,2023-08-08
Phil Foden,MCI,17,2330.1256609414113,Phil Foden,,M,2240,2023-08-08
Eberechi Eze,CRY,18,2251.7923427426504,Eberechi Eze,,M,2143,2023-08-08
Diogo Jose Teixeira da Silva,LIV,42,1771.1920251561041,Diogo Jota,,F,1645,2023-08-08
Fabian Schar,NEW,43,1759.0252239241543,Fabian Schar,,D,1536,2023-08-08
Solly March,BHA,23,2152.2089069738604,Solly March,,M,2229,2023-08-08
Mason Mount,MUN,46,1743.8841398190107,Mason Mount,,M,1647,2023-08-08
Antony Matheus dos Santos,MUN,69,1533.6575859842612,Antony,,F,1516,2023-08-08
Dominic Solanke,BOU,70,1517.7749596246936,Dominic Solanke,,F,1414,2023-08-08
Julio Enciso,BHA,71,1499.7291339175877,Julio Enciso,,F,1555,2023-08-08
Jadon Sancho,MUN,72,1499.0781651958396,Jadon Sancho,,M,1498,2023-08-08
Bernardo Mota Veiga de Carvalho e Silva,MCI,73,1484.1449407494167,Bernardo Silva,,M,1473,2023-08-08
Youri Tielemans,AVL,74,1480.8242172273794,Youri Tielemans,,M,1420,2023-08-08
Mathias Jensen,BRF,76,1479.8488260384568,Mathias Jensen,,M,1401,2023-08-08
Dango Ouattara,BOU,77,1477.1278877842328,Dango Ouattara,,F,1511,2023-08-08
Jacob Ramsey,AVL,68,1554.1700336359195,Jacob Ramsey,,M,1595,2023-08-08
Mykhailo Mudryk,CHE,78,1463.2934022451218,Mykhailo Mudryk,,M,1361,2023-08-08
Carlton Morris,LUT,80,1452.0870341046475,Carlton Morris,,F,1362,2023-08-08
Declan Rice,ARS,81,1447.9182014049868,Declan Rice,,M,1491,2023-08-08
Sven Botman,NEW,82,1447.8553920106876,Sven Botman,,D,1297,2023-08-08
Josh Brownhill,BUR,83,1440.3073150888554,Josh Brownhill,,M,1339,2023-08-08
Brennan Johnson,NOT,84,1439.339181296018,Brennan Johnson,,F,1293,2023-08-08
Marcus Tavernier,BOU,85,1425.7054761276456,Marcus Tavernier,,M,1616,2023-08-08
Anass Zaroury,BUR,86,1411.6885624316146,Anass Zaroury,,M,1354,2023-08-08
Harvey Barnes,NEW,44,1751.1144243894025,Harvey Barnes,,M,873,2023-08-08
Rodrigo Hernandez Cascante,MCI,79,1462.830817356134,Rodri,,M,1515,2023-08-08
Ben Mee,BRF,67,1566.6303910896988,Ben Mee,,D,1574,2023-08-08
Alex Lopera,AVL,75,1480.0762763921164,Alex Moreno,,D,1562,2023-08-08
Casemiro,MUN,65,1576.750877937944,Casemiro,,M,1575,2023-08-08
Joelinton Cassio Apolinario de Lira,NEW,47,1740.9270122792825,Joelinton,,M,1609,2023-08-08
Miguel Almiron,NEW,66,1574.3139686940565,Miguel Almiron,,M,1374,2023-08-08
Rasmus Hojlund,MUN,49,1735.9313235223894,Rasmus Hojlund,,F,254,2023-08-08
Ben Chilwell,CHE,50,1731.0359520718805,Ben Chilwell,,D,1565,2023-08-08
Said Benrahma,WHU,51,1708.406383264569,Said Benrahma,,M,1548,2023-08-08
Alex Iwobi,EVE,52,1696.2055659463367,Alex Iwobi,,M,1569,2023-08-08
Callum Wilson,NEW,53,1687.1911663980366,Callum Wilson,,F,1625,2023-08-08
Andreas Hugo Hoelgebaum Pereira,FUL,54,1679.7205811146011,Andreas Pereira,,M,1590,2023-08-08
Julian Alvarez,MCI,55,1679.5352076944635,Julian Alvarez,,F,1535,2023-08-08
Ethan Pinnock,BRF,56,1669.8685249505616,Ethan Pinnock,,D,1557,2023-08-08
Joao Pedro Junqueira de Jesus,BHA,48,1739.4227372237365,Joao Pedro,,F,1545,2023-08-08
Bruno Moura,NEW,58,1645.9036884472234,Bruno Guimaraes,,M,1564,2023-08-08
Kai Havertz,ARS,57,1656.0815740094174,Kai Havertz,,F,1570,2023-08-08
Richarlison Andrade,TOT,64,1583.8771537851342,Richarlison,,F,1419,2023-08-08
Jose Diogo Dalot Teixeira,MUN,63,1594.3743695994826,Diogo Dalot,,D,1506,2023-08-08
Virgil van Dijk,LIV,62,1607.356363599891,Virgil van Dijk,,D,1553,2023-08-08
Kenny Tete,FUL,87,1409.8696267514467,Kenny Tete,,D,1299,2023-08-08
Leandro Trossard,ARS,60,1625.5580782031686,Leandro Trossard,,M,1605,2023-08-08
James Tarkowski,EVE,59,1633.3958740666214,James Tarkowski,,D,1572,2023-08-08
Raheem Sterling,CHE,61,1619.4124496408474,Raheem Sterling,,F,1531,2023-08-08
John Stones,MCI,120,1242.0979596003426,John Stones,,D,1459,2023-08-09
Matt Doherty,WOL,115,1261.0972991189326,Matt Doherty,,D,802,2023-08-09
Emiliano Buendia,AVL,116,1260.1963550863306,Emiliano Buendia,,M,1427,2023-08-09
Enzo Fernandez,CHE,117,1259.344626144608,Enzo Fernandez,,M,1457,2023-08-09
Abdoulaye Doucoure,EVE,118,1251.367523390334,Abdoulaye Doucoure,,M,1437,2023-08-09
Levi Colwill,CHE,114,1261.9950956041505,Levi Colwill,,D,1140,2023-08-09
Ben White,ARS,119,1242.1630826168664,Ben White,,D,1391,2023-08-09
Rodrigo Bentancur,TOT,121,1239.3413786546773,Rodrigo Bentancur,,M,1319,2023-08-09
Kevin Schade,BRF,126,1195.581713698668,Kevin Schade,,M,1405,2023-08-09
Leon Bailey,AVL,123,1207.1429897431246,Leon Bailey,,F,1387,2023-08-09
Michael Keane,EVE,124,1205.605189616776,Michael Keane,,D,1451,2023-08-09
Tom Lockyer,LUT,125,1202.5064942698664,Tom Lockyer,,D,1340,2023-08-09
Danny Welbeck,BHA,127,1190.2600775160824,Danny Welbeck,,F,1412,2023-08-09
Raul Jimenez,FUL,128,1189.1003592743627,Raul Jimenez,,F,595,2023-08-09
Antonee Robinson,FUL,129,1188.2484982814228,Antonee Robinson,,D,1401,2023-08-09
Conor Gallagher,CHE,130,1187.8556333812965,Conor Gallagher,,M,1372,2023-08-09
Tomas Soucek,WHU,113,1264.2363806388635,Tomas Soucek,,M,1411,2023-08-09
Christian Norgaard,BRF,122,1224.7469515301136,Christian Norgaard,,M,1467,2023-08-09
Yoane Wissa,BRF,112,1271.3006735553852,Yoane Wissa,,F,1305,2023-08-09
Hamed Traore,BOU,91,1379.1130812644362,Hamed Traore,,M,1529,2023-08-09
John McGinn,AVL,110,1278.2909864923386,John McGinn,,M,1429,2023-08-09
Aaron Wan-Bissaka,MUN,131,1186.3049684360267,Aaron Wan-Bissaka,,D,1371,2023-08-09
Iyenoma Udogie,TOT,92,1376.0847895668153,Destiny Udogie,,D,1312,2023-08-09
Gabriel Magalhaes,ARS,93,1371.9394686831324,Gabriel Magalhaes,,D,1407,2023-08-09
Evan Ferguson,BHA,94,1365.568531842108,Evan Ferguson,,F,1391,2023-08-09
Dan Burn,NEW,95,1363.6713523701667,Dan Burn,,D,1398,2023-08-09
Milos Kerkez,BOU,96,1360.1653756874941,Milos Kerkez,,D,790,2023-08-09
Kenny Tete,FUL,97,1356.2241406967219,Kenny Tete,,D,1339,2023-08-09
Moises Caicedo,BHA,98,1354.4738078042533,Moises Caicedo,,M,1375,2023-08-09
Demarai Gray,EVE,99,1351.651974212024,Demarai Gray,,M,1436,2023-08-09
Ibrahima Konate,LIV,100,1348.7248348471671,Ibrahima Konate,,D,1422,2023-08-09
Philip Billing,BOU,101,1343.094320828294,Philip Billing,,M,1417,2023-08-09
Taiwo Awoniyi,NOT,102,1335.0389921856686,Taiwo Awoniyi,,F,1310,2023-08-09
Benson Manuel,BUR,103,1333.7835195859752,Benson Manuel,,M,1416,2023-08-09
Oleksandr Zinchenko,ARS,104,1318.6716315656802,Oleksandr Zinchenko,,D,1458,2023-08-09
Noni Madueke,CHE,105,1309.8647475547732,Noni Madueke,,F,1432,2023-08-09
Oliver McBurnie,SHU,106,1307.0321937745814,Oliver McBurnie,,F,1374,2023-08-09
Alfie Doughty,LUT,107,1304.0180585373676,Alfie Doughty,,M,1425,2023-08-09
Justin Kluivert,BOU,108,1300.983945568734,Justin Kluivert,,M,1410,2023-08-09
Harry Wilson,FUL,109,1284.1895206280685,Harry Wilson,,M,1425,2023-08-09
Dominic Calvert-Lewin,EVE,111,1273.7997626994254,Dominic Calvert-Lewin,,F,1441,2023-08-09
Anthony Gordon,NEW,132,1182.511524868373,Anthony Gordon,,M,1435,2023-08-09
Anthony Martial,MUN,175,897.5733149912359,Anthony Martial,,F,1105,2023-08-09
Arnaut Danjuma,EVE,134,1175.6988039668788,Arnaut Danjuma Groeneveld,,F,666,2023-08-09
Matt Targett,NEW,158,1043.663669224158,Matt Targett,,D,621,2023-08-09
Cristian Romero,TOT,159,1039.6288481294407,Cristian Romero,,D,1329,2023-08-09
